id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,misc_val,mo_sold,yr_sold,sale_type,saleprice_log
2767,20,RL,62.0,70761,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,1533.0,GasA,TA,Y,SBrkr,1533,1533,1.0,0.0,2,0,2,1,Gd,5,Typ,2,Attchd,1975.0,Unf,2.0,576.0,TA,TA,Y,200,54,0,12,2006,WD ,12.542544882151386
1837,120,FV,32.0,3784,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,1511.0,GasA,Ex,Y,SBrkr,1565,1565,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,Fin,2.0,476.0,TA,TA,Y,0,120,0,2,2007,New,12.174581978438804
2284,120,RM,44.0,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,1040.0,GasA,TA,Y,SBrkr,1060,1060,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1976.0,Unf,2.0,572.0,TA,TA,Y,100,110,0,6,2007,WD ,11.77452020265869
1434,20,RL,57.0,9245,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686.0,Unf,990.0,GasA,Ex,Y,SBrkr,990,990,0.0,1.0,1,0,3,1,TA,5,Typ,0,Detchd,1996.0,Unf,2.0,672.0,TA,TA,Y,0,0,0,2,2008,WD ,11.884489021402711
2794,20,RL,68.87899941826643,14781,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,1753.0,GasA,Ex,Y,SBrkr,1787,1787,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,2001.0,RFn,3.0,748.0,TA,TA,Y,198,150,0,8,2006,WD ,12.524526376648708
2625,90,RL,60.0,8544,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,Wall,Fa,N,FuseF,1040,1040,0.0,0.0,2,0,2,2,TA,6,Typ,0,Detchd,1950.0,Unf,2.0,400.0,TA,Fa,Y,0,0,0,12,2006,WD ,11.307130551990632
794,20,RL,62.0,7440,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,1089.0,GasW,TA,Y,SBrkr,1089,1089,1.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,1954.0,RFn,1.0,252.0,TA,TA,P,328,0,0,9,2009,WD ,11.736069016284437
708,30,RM,62.0,7404,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,861.0,GasA,TA,Y,SBrkr,861,861,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1920.0,Unf,2.0,288.0,TA,TA,N,0,0,0,11,2009,Oth,11.289781913656018
286,30,RL,67.0,4853,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,1107.0,GasA,Fa,N,FuseA,1296,1296,0.0,0.0,2,0,2,1,Fa,5,Typ,1,Detchd,1979.0,Unf,1.0,260.0,TA,TA,Y,0,0,0,5,2010,WD ,11.55214617812351
62,20,RL,59.0,10593,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,1720.0,GasA,Ex,Y,SBrkr,1720,1720,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,1996.0,Fin,2.0,527.0,TA,TA,Y,240,56,0,3,2010,WD ,12.46997418931655
1647,60,RL,78.0,12090,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,Gd,TA,CBlock,Gd,TA,No,ALQ,321.0,Unf,725.0,GasA,Ex,Y,SBrkr,725,1479,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,1981.0,RFn,2.0,484.0,TA,TA,Y,167,72,0,3,2007,WD ,12.078239274020289
2054,20,RL,68.87899941826643,11677,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,TA,TA,CBlock,TA,TA,Av,Rec,249.0,BLQ,1040.0,GasA,TA,Y,SBrkr,1040,1040,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1966.0,RFn,1.0,264.0,TA,TA,Y,0,90,0,2,2007,WD ,11.719939634354555
1102,60,RL,68.87899941826643,11000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,1519.0,GasA,Ex,Y,SBrkr,1533,2172,0.0,0.0,2,1,4,1,Ex,8,Typ,1,BuiltIn,2000.0,RFn,3.0,687.0,TA,TA,Y,162,153,0,6,2008,WD ,12.581078546153629
654,20,RL,50.0,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680.0,Unf,972.0,GasA,Ex,Y,SBrkr,972,972,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,5,2009,WD ,11.790557201568507
1089,60,RL,51.0,8029,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,728.0,GasA,Ex,Y,SBrkr,728,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,100,24,0,7,2008,WD ,12.078239274020289
604,20,RL,68.87899941826643,13495,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,TA,Gd,CBlock,TA,TA,No,BLQ,625.0,LwQ,1048.0,GasA,Fa,Y,SBrkr,1728,1728,1.0,0.0,2,0,3,1,TA,7,Min1,1,Detchd,1956.0,Unf,2.0,576.0,TA,TA,Y,0,99,0,7,2009,WD ,12.087429865399402
2838,50,RL,60.0,9738,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392.0,Unf,784.0,GasA,Gd,Y,SBrkr,949,1221,1.0,0.0,1,0,4,1,TA,7,Typ,0,Attchd,1965.0,Unf,1.0,392.0,TA,TA,Y,0,0,0,3,2006,WD ,11.560762794384388
2777,60,RL,68.0,9272,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,842.0,GasA,Ex,Y,SBrkr,856,1749,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,1999.0,RFn,2.0,515.0,TA,TA,Y,140,85,0,6,2006,WD ,12.185869938212655
1723,120,RL,48.0,7841,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,1577.0,GasA,Ex,Y,SBrkr,1577,1577,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,203,39,0,5,2007,WD ,12.542544882151386
349,80,RL,68.87899941826643,8530,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,384.0,GasA,Gd,Y,SBrkr,804,1474,0.0,0.0,2,1,3,1,TA,7,Typ,1,BuiltIn,1995.0,Fin,2.0,400.0,TA,TA,Y,120,72,700,5,2009,WD ,12.034691028774553
2313,60,RL,68.87899941826643,13041,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,781.0,GasA,Gd,Y,SBrkr,781,1671,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1995.0,Fin,2.0,423.0,TA,TA,Y,0,84,0,2,2006,WD ,12.043553716032399
2279,20,RL,200.0,43500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,GasA,Ex,Y,SBrkr,2034,2034,0.0,0.0,1,0,2,1,TA,9,Min1,0,2Types,1953.0,RFn,4.0,1041.0,TA,TA,N,483,266,0,6,2007,WD ,11.77528972943772
1346,50,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,300.0,LwQ,989.0,GasA,TA,Y,SBrkr,1245,2009,0.0,0.0,2,0,4,1,TA,7,Min2,1,Detchd,1939.0,Unf,2.0,400.0,TA,TA,Y,0,20,0,1,2008,WD ,11.918390573078392
2770,20,RL,95.0,13015,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,1100.0,GasA,Ex,Y,SBrkr,1100,1100,0.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,1996.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,6,2006,WD ,11.884489021402711
2923,90,RL,63.0,9297,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,1728.0,GasA,TA,Y,SBrkr,1728,1728,2.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,1976.0,Unf,2.0,560.0,TA,TA,Y,0,0,0,7,2006,WD ,12.144197241812087
1619,60,RL,57.0,8773,Pave,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,916.0,GasA,Gd,Y,SBrkr,916,1600,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1997.0,Fin,2.0,460.0,TA,TA,Y,100,38,0,8,2007,WD ,12.037653993905211
2178,20,RL,74.0,8536,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1125.0,GasA,Gd,Y,SBrkr,1125,1125,0.0,0.0,1,1,2,1,TA,5,Typ,0,Attchd,2007.0,Unf,2.0,430.0,TA,TA,Y,80,64,0,4,2007,New,11.951180395901384
1160,120,FV,59.0,4282,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16.0,Unf,1391.0,GasA,Ex,Y,SBrkr,1391,1391,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2004.0,RFn,2.0,530.0,TA,TA,Y,156,158,0,7,2008,WD ,12.185869938212655
1755,60,RL,68.87899941826643,8740,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,854.0,GasA,Ex,Y,SBrkr,864,1995,0.0,0.0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2002.0,Fin,2.0,435.0,TA,TA,Y,264,48,0,7,2007,WD ,12.299107511497363
2412,60,RL,65.0,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,728.0,GasA,Ex,Y,SBrkr,728,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,0,2,2006,New,12.046138607613848
889,60,RL,75.0,7950,Pave,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,690.0,GasA,TA,Y,SBrkr,698,1426,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,1977.0,Fin,2.0,440.0,TA,TA,Y,252,0,0,7,2009,WD ,11.979799201207037
1186,20,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,1304.0,GasA,Gd,Y,SBrkr,1682,1682,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,1970.0,Unf,2.0,530.0,TA,TA,Y,98,0,0,5,2008,WD ,12.066810578196666
1613,20,RL,85.0,10628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,1277.0,GasA,TA,Y,SBrkr,1277,1277,1.0,0.0,1,0,2,1,TA,5,Typ,1,Attchd,1970.0,Unf,2.0,526.0,TA,TA,Y,0,0,0,4,2007,WD ,12.025749091398891
411,160,RL,24.0,2280,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,855.0,GasA,TA,Y,SBrkr,855,1456,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1976.0,Unf,2.0,440.0,TA,TA,Y,87,0,0,7,2009,WD ,11.908340237224891
810,90,RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,GasA,TA,Y,SBrkr,1114,2228,0.0,0.0,2,0,6,2,TA,8,Typ,0,Detchd,1979.0,Unf,2.0,720.0,TA,TA,Y,73,0,0,6,2009,WD ,11.904852681283913
548,160,RL,75.0,10762,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,626.0,GasA,TA,Y,SBrkr,626,1217,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1980.0,RFn,1.0,288.0,TA,TA,Y,0,28,0,4,2009,WD ,11.695247021764184
2179,20,RL,60.0,7024,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,1090.0,GasA,Gd,Y,SBrkr,1090,1090,1.0,0.0,1,1,2,1,TA,5,Typ,0,Attchd,2005.0,Fin,2.0,450.0,TA,TA,Y,0,49,0,6,2007,WD ,11.964001084330445
2746,50,RL,50.0,7585,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,810.0,GasA,Fa,Y,FuseA,1002,1456,1.0,1.0,1,0,4,1,TA,7,Typ,1,Detchd,1954.0,Unf,1.0,280.0,TA,TA,P,0,0,0,8,2006,WD ,11.424094251263613
1486,30,RL,67.0,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,796.0,GasA,Gd,Y,FuseA,796,796,0.0,0.0,1,0,2,1,TA,4,Typ,0,NA,0.0,NA,0.0,0.0,NA,NA,P,328,0,0,5,2008,WD ,11.350406535472453
2168,20,RL,70.0,9170,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698.0,GLQ,1214.0,GasA,Ex,Y,SBrkr,1214,1214,1.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,1965.0,Unf,2.0,461.0,Fa,Fa,Y,0,0,400,4,2007,WD ,11.84939770159144
2061,20,RL,66.0,7742,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,955.0,GasA,Ex,Y,SBrkr,955,955,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0,0,0,1,2007,WD ,11.751942365440728
1131,60,FV,64.0,8791,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503.0,Unf,864.0,GasA,Ex,Y,SBrkr,864,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,2003.0,RFn,2.0,673.0,TA,TA,Y,216,56,0,5,2008,WD ,12.24288661865289
2738,75,RL,60.0,19800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,1836.0,GasA,Gd,Y,SBrkr,1836,3672,0.0,0.0,3,1,5,1,Gd,7,Typ,2,Detchd,1993.0,Unf,2.0,836.0,TA,TA,Y,684,80,0,12,2006,WD ,12.936033799212835
929,20,RL,90.0,13339,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Plywood,Stone,132.0,TA,TA,CBlock,TA,TA,No,LwQ,65.0,BLQ,1561.0,GasA,TA,Y,SBrkr,1561,1561,1.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,1960.0,Fin,2.0,463.0,TA,TA,Y,0,148,0,5,2009,WD ,12.170445467887022
362,60,RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,702.0,GasA,Gd,Y,SBrkr,702,1481,0.0,0.0,2,1,3,1,TA,6,Typ,1,Attchd,1994.0,Fin,2.0,343.0,TA,TA,Y,0,36,0,3,2009,WD ,12.066810578196666
652,60,RL,78.0,11419,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,699.0,Unf,699.0,GasA,Ex,Y,FuseA,801,1527,1.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,1948.0,Unf,2.0,410.0,TA,TA,Y,0,0,0,12,2009,WD ,11.934919875029603
1466,60,RL,72.0,7226,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,798.0,GasA,Ex,Y,SBrkr,798,1640,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2003.0,RFn,2.0,595.0,TA,TA,Y,0,45,0,6,2008,WD ,12.117241431823558
2087,50,RL,60.0,11100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,1080.0,Unf,1080.0,GasA,TA,N,SBrkr,1080,1480,1.0,0.0,1,0,4,1,TA,7,Typ,1,Attchd,1951.0,Unf,1.0,253.0,TA,TA,Y,0,0,0,7,2007,WD ,11.824079893607152
1442,60,RL,80.0,12435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,963.0,GasA,Ex,Y,SBrkr,963,1792,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2001.0,RFn,2.0,564.0,TA,TA,Y,0,96,0,5,2008,WD ,12.352335152508426
2744,20,RL,57.0,6420,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210.0,ALQ,980.0,GasA,Fa,Y,FuseA,1148,1148,0.0,1.0,1,0,2,1,TA,6,Typ,0,Detchd,1952.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,9,2006,WD ,11.72399643505017
1511,50,RL,59.0,16466,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,816.0,GasA,TA,Y,SBrkr,872,1393,0.0,0.0,1,1,3,1,TA,8,Typ,0,Attchd,1955.0,Unf,1.0,300.0,TA,TA,Y,121,0,0,4,2008,WD ,11.816726919301892
2175,80,RL,65.0,6285,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,504.0,Unf,960.0,GasA,TA,Y,SBrkr,1044,1044,1.0,0.0,1,0,3,1,TA,7,Typ,1,Detchd,1976.0,Unf,2.0,528.0,TA,Fa,Y,228,0,0,4,2007,WD ,11.801856756822442
1236,20,RL,71.0,9204,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,25.0,Rec,1144.0,GasA,TA,Y,SBrkr,1144,1144,1.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0,88,0,8,2008,COD,11.728036844587175
2448,60,RL,78.0,12011,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956.0,Unf,1086.0,GasA,Ex,Y,SBrkr,1086,1924,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,1998.0,RFn,2.0,592.0,TA,TA,Y,208,75,0,6,2006,WD ,12.542544882151386
60,60,RL,108.0,14774,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1393.0,GasA,Ex,Y,SBrkr,1422,2599,0.0,0.0,2,1,4,1,Gd,10,Typ,1,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668,30,0,5,2010,WD ,12.716402146247475
